course_name,race_name,off_time,horse_name,win_ppwap,rank
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Ill Raise A Glass (IRE),1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Lily Marlene,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Lily Marlene,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Alaskan View (IRE),1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Voladora Nora (IRE),1.03,1
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,Tumbling In (IRE),3.1,13
Limerick,Irish Stallion Farms EBF Mares (Pro/Am) Flat Race,16:00:00,NO NAME,3.1,13
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Nod Of Approval (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Invincible Will (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Clarity Of Thought (GB),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Estoublon (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Carwyn (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Cherry Hill Girl (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,NO NAME,1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Time Bender (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,River Ara (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Empty Wallet (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Iamimmaculate (IRE),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Hamiyan (FR),1.1,1
Leopardstown,Irish Stallion Farms EBF Nursery Handicap,16:20:00,Bellamano (IRE),1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,Haas Boy (FR),1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,Jaitroplaclasse (FR),1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,Authoceltic (FR),1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,NO NAME,1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,NO NAME,1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,NO NAME,1.1,1
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,Siam Park (IRE),2.82,7
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,NO NAME,2.82,7
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,NO NAME,4,9
Newton Abbot,Torbay Weekly Handicap Chase (GBB Race),16:25:00,Nordic Tiger (FR),4,9
,Download The Raceday Ready App Selling Stakes,16:30:00,NO NAME,1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,NO NAME,1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,NO NAME,1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,Bystander (IRE),1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,Dosman (GB),1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,Big Sip (GB),1.1,1
,Download The Raceday Ready App Selling Stakes,16:30:00,Ocean Odyssey (IRE),1.11,7
,Download The Raceday Ready App Selling Stakes,16:30:00,NO NAME,1.11,7
,Download The Raceday Ready App Selling Stakes,16:30:00,Encourager (IRE),13,9
,Download The Raceday Ready App Selling Stakes,16:30:00,NO NAME,13,9
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Soldier Reeves,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Peaky Girl (GB),1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Hobbson's Day,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Not Now,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Soldier Reeves,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Not Now,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,NO NAME,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Hobbson's Day,1.1,1
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Great Dance,2,9
Newton Abbot,Jodie Standing's Point-To-Point Recruits Open NH Flat Race (GBB Race),16:55:00,Great Dance,2,9
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Arth's Gold,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Stipulation (IRE),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Lazieelunch (GB),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Bobacious (GB),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Fihrayn (IRE),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,American State (IRE),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Alpine Oasis (GB),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Condotti (IRE),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Arth's Gold,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,Imperial Trooper (IRE),1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,NO NAME,1.1,1
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,King's Hand,2.08,19
,Sky Sports Racing Sky 415 Handicap (Div 1),17:00:00,King's Hand,2.08,19
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Flaine (IRE),1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Camzara (IRE),1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Liberty Bird (GB),1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.01,1
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Coolree (IRE),1.02,7
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Bint Al Daar (GB),1.02,7
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.02,7
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.02,7
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,1.09,11
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Popeye Doyle (FR),1.09,11
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,4.6,13
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Flightofthephoenix (IRE),4.6,13
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Risen Again (FR),5.8,15
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,5.8,15
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,NO NAME,8.6,17
,Sky Sports Racing Sky 415 Handicap (Div 2),17:30:00,Shady Bay (IRE),8.6,17
,Genting Casino Wolverhampton Handicap,18:00:00,Bedford (GB),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Courageous Gold (IRE),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Dancing Bay (IRE),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Star Of Jupiter (IRE),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Sneaky Blinder (FR),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Fashionelle (IRE),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Forglen (GB),1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.1,1
,Genting Casino Wolverhampton Handicap,18:00:00,Witch Hazel (GB),1.11,15
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,1.11,15
,Genting Casino Wolverhampton Handicap,18:00:00,NO NAME,3,17
,Genting Casino Wolverhampton Handicap,18:00:00,T Or Coffey (IRE),3,17
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Maris Angel (GB),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Woodhay Whisper (IRE),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Lucky Man (IRE),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Level Up (IRE),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Good Point (GB),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Silky Robin (IRE),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,Invincible Crown (IRE),1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Tips For Every Race At raceday-ready.com Handicap,18:30:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Looks Fantastic (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Simply Blue (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Fulford Cross (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Maldevious (IRE),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Highfield Sunshine (IRE),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Me Tarzan (IRE),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Duca Di Lucca (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Wadacre Maestro (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Moostar (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Star Of Mali (IRE),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,Summertime Blues (GB),1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Arc 1MILLION Bonus Bigger Than Ever Handicap,19:00:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,Little Saver (IRE),1.1,1
,Get Raceday Ready Handicap,19:30:00,Bintalina (GB),1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,NO NAME,1.1,1
,Get Raceday Ready Handicap,19:30:00,Scarlet Sunset (GB),1.1,1
,Get Raceday Ready Handicap,19:30:00,Desert Emperor (GB),1.1,1
,Get Raceday Ready Handicap,19:30:00,Raintown (IRE),1.1,1
,Get Raceday Ready Handicap,19:30:00,Is I Right (IRE),1.1,1
,Get Raceday Ready Handicap,19:30:00,Telepathic (IRE),1.1,1
,Get Raceday Ready Handicap,19:30:00,Cayman Dancer (GB),1.1,1
,Get Raceday Ready Handicap,19:30:00,Twilight Safari (GB),1.1,1
,Get Raceday Ready Handicap,19:30:00,Eupator (FR),6,19
,Get Raceday Ready Handicap,19:30:00,NO NAME,6,19
